DEL	INS	MNV	SNV	barcode	med_tdepth	med_ndepth	med_VAF	purity_medVAF	cancer	sample15	cna_barcode	cna_nb_seg	cna_cancer	purity_cn_loss	nb_arm_loss	nb_arm_gain	nb_arm_CNA	min_arm_log2R	max_arm_log2R	purity_cna_vaf	purity_ascat	ploidy_ascat	purity_infinium	purity_absolute_infinium	purity_absolute_SKCM	ploidy_absolute_SKCM	doublings_absolute_SKCM	purity_methyl_SKCM	cg05630725_SOX5_beta	cg14112754_GP5_beta
21	9	13	708	TCGA-55-8203-01A-11D-2238-08	66	75	0.2575758	0.5151515	LUAD	TCGA-55-8203-01	TCGA-55-8203-01A-11D-2237-01	150	LUAD	0.5078423	16	4	20	-0.4226	-0.4226	0.5114969	0.53	1.96608241886697	0.62	NA	NA	NA	NA	NA	NA	NA
12	6	1	164	TCGA-55-8097-01A-11D-2238-08	92	71	0.2352941	0.4705882	LUAD	TCGA-55-8097-01	TCGA-55-8097-01A-11D-2237-01	92	LUAD	0.6183425	7	6	13	-0.5336	-0.5336	0.5444654	0.57	1.97962934888662	0.64	NA	NA	NA	NA	NA	NA	NA
9	4	5	166	TCGA-55-8096-01A-11D-2238-08	81	84	0.1950483	0.3900966	LUAD	TCGA-55-8096-01	TCGA-55-8096-01A-11D-2237-01	138	LUAD	0.266966	4	9	13	-0.2067	-0.2067	0.3285313	0.23	2.7073485500981	0.45	NA	NA	NA	NA	NA	NA	NA
18	8	12	846	TCGA-55-8094-01A-11D-2238-08	67	74	0.3609679	0.7219359	LUAD	TCGA-55-8094-01	TCGA-55-8094-01A-11D-2237-01	410	LUAD	1.03326	19	10	29	-1.0488	-1.0488	0.8609679	0.7	2.88813773165695	0.82	NA	NA	NA	NA	NA	NA	NA
24	9	8	890	TCGA-55-8092-01A-11D-2238-08	89	80	0.2244898	0.4489796	LUAD	TCGA-55-8092-01	TCGA-55-8092-01A-11D-2237-01	212	LUAD	0.6724189	8	13	21	-0.5912	-0.5912	0.5606992	0.36	3.25868888818549	0.58	NA	NA	NA	NA	NA	NA	NA
1	1	0	26	TCGA-55-8091-01A-11D-2238-08	67.5	58.5	0.2703553	0.5407105	LUAD	TCGA-55-8091-01	TCGA-55-8091-01A-11D-2237-01	66	LUAD	0.6099854	11	9	20	-0.5249	-0.5249	0.575348	0.5	2.30825249322931	0.57	NA	NA	NA	NA	NA	NA	NA
10	5	1	163	TCGA-55-8090-01A-11D-2238-08	71	70	0.28	0.56	LUAD	TCGA-55-8090-01	TCGA-55-8090-01A-11D-2237-01	72	LUAD	0.5655477	14	1	15	-0.4795	-0.4795	0.5627738	0.32	5.14065095233891	0.6	NA	NA	NA	NA	NA	NA	NA
45	16	17	1637	TCGA-55-8089-01A-11D-2238-08	84	87	0.1785714	0.3571429	LUAD	TCGA-55-8089-01	TCGA-55-8089-01A-11D-2237-01	189	LUAD	0.23239	9	2	11	-0.1782	-0.1782	0.2947664	0.31	1.82810086979121	0.47	NA	NA	NA	NA	NA	NA	NA
3	2	0	32	TCGA-55-8087-01A-11D-2238-08	89	86	0.3478261	0.6956522	LUAD	TCGA-55-8087-01	TCGA-55-8087-01A-11D-2237-01	115	LUAD	0.7927705	4	2	6	-0.7283	-0.7283	0.7442113	0.74	1.99579848032266	0.76	NA	NA	NA	NA	NA	NA	NA
13	5	8	480	TCGA-55-8085-01A-11D-2238-08	78.5	76	0.280601	0.5612019	LUAD	TCGA-55-8085-01	TCGA-55-8085-01A-11D-2237-01	339	LUAD	0.5391582	4	5	9	-0.4532	-0.4532	0.55018	0.53	2.11583721915595	0.63	NA	NA	NA	NA	NA	NA	NA
36	8	8	1191	TCGA-55-7995-01A-11D-2184-08	76	73	0.3	0.6	LUAD	TCGA-55-7995-01	TCGA-55-7995-01A-11D-2183-01	539	LUAD	0.4883753	5	16	21	-0.4039	-0.4039	0.5441876	0.49	2.44970587696311	0.59	NA	NA	NA	NA	NA	NA	NA
96	25	64	2757	TCGA-55-7994-01A-11D-2184-08	71	67	0.3587833	0.7175666	LUAD	TCGA-55-7994-01	TCGA-55-7994-01A-11D-2183-01	403	LUAD	0.3976381	14	9	23	-0.3198	-0.3198	0.5576024	0.49	3.06714157277664	0.64	NA	NA	NA	NA	NA	NA	NA
9	3	3	303	TCGA-55-7914-01A-11D-2167-08	77	43	0.2666667	0.5333333	LUAD	TCGA-55-7914-01	TCGA-55-7914-01A-11D-2166-01	139	LUAD	0.5308314	12	4	16	-0.445	-0.445	0.5320824	0.56	1.8273434189797	0.55	0.56	NA	NA	NA	NA	NA	NA
23	11	5	496	TCGA-55-7913-01B-11D-2238-08	68	71	0.23	0.46	LUAD	TCGA-55-7913-01	TCGA-55-7913-01B-11D-2237-01	260	LUAD	0.5356098	13	8	21	-0.4497	-0.4497	0.4978049	0.35	2.90105715477263	0.48	NA	NA	NA	NA	NA	NA	NA
12	3	4	291	TCGA-55-7911-01A-11D-2167-08	64.5	69	0.2	0.4	LUAD	TCGA-55-7911-01	TCGA-55-7911-01A-11D-2166-01	122	LUAD	0.3594268	7	3	10	-0.2858	-0.2858	0.3797134	0.24	4.09440702541181	0.51	0.38	NA	NA	NA	NA	NA	NA
13	7	2	465	TCGA-55-7910-01A-11D-2167-08	51	50	0.3208955	0.641791	LUAD	TCGA-55-7910-01	TCGA-55-7910-01A-11D-2166-01	348	LUAD	0.4668488	11	16	27	-0.3835	-0.3835	0.5543199	0.59	3.60904876061833	0.71	NA	NA	NA	NA	NA	NA	NA
47	23	35	1916	TCGA-55-7907-01A-11D-2167-08	57	55	0.2992126	0.5984252	LUAD	TCGA-55-7907-01	TCGA-55-7907-01A-11D-2166-01	375	LUAD	0.4340914	6	18	24	-0.353	-0.353	0.5162583	0.42	3.40566877520093	0.61	0.4	NA	NA	NA	NA	NA	NA
15	2	2	206	TCGA-55-7903-01A-11D-2167-08	52	53	0.3125	0.625	LUAD	TCGA-55-7903-01	TCGA-55-7903-01A-11D-2166-01	366	LUAD	0.8926587	11	5	16	-0.8529	-0.8529	0.7588293	0.65	1.81823290723948	0.59	0.64	NA	NA	NA	NA	NA	NA
10	2	3	209	TCGA-55-7815-01A-11D-2167-08	67	66	0.2228132	0.4456265	LUAD	TCGA-55-7815-01	TCGA-55-7815-01A-11D-2166-01	168	LUAD	0.2309191	5	4	9	-0.177	-0.177	0.3382728	0.27	3.43211680291341	0.52	0.29	NA	NA	NA	NA	NA	NA
5	1	1	139	TCGA-55-7728-01A-11D-2184-08	87	91	0.1935501	0.3871001	LUAD	TCGA-55-7728-01	TCGA-55-7728-01A-11D-2183-01	91	LUAD	0.4180544	2	0	2	-0.3383	-0.3383	0.4025772	0.45	1.99905318648561	0.52	0.42	NA	NA	NA	NA	NA	NA
10	3	5	318	TCGA-55-7727-01A-11D-2167-08	51	70	0.2688624	0.5377248	LUAD	TCGA-55-7727-01	TCGA-55-7727-01A-11D-2166-01	280	LUAD	0.4449079	14	2	16	-0.363	-0.363	0.4913163	0.31	3.3230194521587	0.59	0.38	NA	NA	NA	NA	NA	NA
4	2	1	129	TCGA-55-7726-01A-11D-2167-08	74	53	0.2101019	0.4202037	LUAD	TCGA-55-7726-01	TCGA-55-7726-01A-11D-2166-01	137	LUAD	0.4794429	12	9	21	-0.3954	-0.3954	0.4498233	0.26	4.00842192009338	0.53	0.25	NA	NA	NA	NA	NA	NA
12	6	2	224	TCGA-55-7725-01A-11D-2167-08	50	65.5	0.3	0.6	LUAD	TCGA-55-7725-01	TCGA-55-7725-01A-11D-2166-01	102	LUAD	0.5928267	3	3	6	-0.5072	-0.5072	0.5964134	0.61	2.00421873446851	0.59	0.6	NA	NA	NA	NA	NA	NA
14	3	1	146	TCGA-55-7724-01A-11D-2167-08	80	90	0.141379	0.2827579	LUAD	TCGA-55-7724-01	TCGA-55-7724-01A-11D-2166-01	97	LUAD	0.220342	10	2	12	-0.1684	-0.1684	0.25155	0.89	5.56671869976127	0.39	0.26	NA	NA	NA	NA	NA	NA
35	6	8	562	TCGA-55-7576-01A-11D-2063-08	68	52	0.2444444	0.4888889	LUAD	TCGA-55-7576-01	TCGA-55-7576-01A-11D-2062-01	510	LUAD	0.7475092	17	6	23	-0.6752	-0.6752	0.618199	0.47	2.72870932936171	0.62	0.48	NA	NA	NA	NA	NA	NA
9	4	1	164	TCGA-55-7574-01A-11D-2036-08	69.5	67	0.1547009	0.3094017	LUAD	TCGA-55-7574-01	TCGA-55-7574-01A-11D-2035-01	309	LUAD	0.191868	1	2	3	-0.1455	-0.1455	0.3094017	0.26	1.58868588392677	0.43	0.19	NA	NA	NA	NA	NA	NA
9	1	1	80	TCGA-55-7573-01A-11D-2036-08	39	51	0.2528736	0.5057471	LUAD	TCGA-55-7573-01	TCGA-55-7573-01A-11D-2035-01	339	LUAD	0.3036898	13	8	21	-0.2376	-0.2376	0.4047185	0.3	3.32560722399276	0.51	0.33	NA	NA	NA	NA	NA	NA
23	7	13	758	TCGA-55-7570-01A-11D-2036-08	47	54	0.3	0.6	LUAD	TCGA-55-7570-01	TCGA-55-7570-01A-11D-2035-01	242	LUAD	0.5387531	12	1	13	-0.4528	-0.4528	0.5693765	0.58	1.72211162181658	0.61	NA	NA	NA	NA	NA	NA	NA
3	0	0	54	TCGA-55-7284-01B-11D-2238-08	68	70	0.2163462	0.4326923	LUAD	TCGA-55-7284-01	TCGA-55-7284-01B-11D-2237-01	73	LUAD	0.02192106	0	11	11	-0.0159	-0.0159	0.4326923	0.25	4.54985542351996	0.52	NA	NA	NA	NA	NA	NA	NA
14	2	2	274	TCGA-55-7283-01A-11D-2036-08	52	56.5	0.2083333	0.4166667	LUAD	TCGA-55-7283-01	TCGA-55-7283-01A-11D-2035-01	310	LUAD	0.5785139	16	8	24	-0.4926	-0.4926	0.4975903	0.42	4.10517293368362	0.61	0.47	NA	NA	NA	NA	NA	NA
26	6	9	715	TCGA-55-7281-01A-11D-2036-08	66	52	0.2815341	0.5630682	LUAD	TCGA-55-7281-01	TCGA-55-7281-01A-11D-2035-01	102	LUAD	0.3840305	10	7	17	-0.3076	-0.3076	0.4735493	0.35	4.21090507042238	0.58	0.42	NA	NA	NA	NA	NA	NA
19	2	6	322	TCGA-55-7227-01A-11D-2036-08	56	45	0.2777778	0.5555556	LUAD	TCGA-55-7227-01	TCGA-55-7227-01A-11D-2035-01	74	LUAD	0.3208862	7	1	8	-0.2523	-0.2523	0.4382209	0.41	1.90833623485862	0.56	NA	NA	NA	NA	NA	NA	NA
5	3	2	174	TCGA-55-6987-01A-11D-1945-08	62	56	0.181073	0.3621461	LUAD	TCGA-55-6987-01	TCGA-55-6987-01A-11D-1943-01	201	LUAD	0.1649746	3	4	7	-0.1242	-0.1242	0.3621461	0.21	4.25989114698822	0.45	NA	NA	NA	NA	NA	NA	NA
5	2	0	15	TCGA-55-6986-01A-11D-1945-08	49.5	106.5	0.1800901	0.3601802	LUAD	TCGA-55-6986-01	TCGA-55-6986-01A-11D-1943-01	83	LUAD	0.3716622	14	0	14	-0.2966	-0.2966	0.3659212	0.39	1.95736840263953	0.48	0.4	NA	NA	NA	NA	NA	NA
22	7	11	643	TCGA-55-6985-01A-11D-1945-08	54	47	0.2222222	0.4444444	LUAD	TCGA-55-6985-01	TCGA-55-6985-01A-11D-1943-01	199	LUAD	0.3284344	7	7	14	-0.2588	-0.2588	0.3864394	0.24	3.38606223868919	0.5	0.38	NA	NA	NA	NA	NA	NA
5	1	1	31	TCGA-55-6984-01A-11D-1945-08	38.5	51.5	0.2311254	0.4622507	LUAD	TCGA-55-6984-01	TCGA-55-6984-01A-11D-1943-01	120	LUAD	0.4551144	3	3	6	-0.3725	-0.3725	0.4586826	1	5.12773319517075	0.48	NA	NA	NA	NA	NA	NA	NA
11	4	3	122	TCGA-55-6983-01A-11D-1945-08	67.5	51.5	0.1927925	0.385585	LUAD	TCGA-55-6983-01	TCGA-55-6983-01A-11D-1943-01	68	LUAD	0.353617	6	1	7	-0.2807	-0.2807	0.369601	0.23	2.06074933209387	0.52	0.35	NA	NA	NA	NA	NA	NA
11	7	1	191	TCGA-55-6982-01A-11D-1945-08	80.5	103.5	0.1450444	0.2900888	LUAD	TCGA-55-6982-01	TCGA-55-6982-01A-11D-1943-01	250	LUAD	0.3938574	18	4	22	-0.3164	-0.3164	0.3419731	0.22	3.40383234570411	0.5	0.25	NA	NA	NA	NA	NA	NA
8	2	0	42	TCGA-55-6981-01A-11D-1945-08	65	122.5	0.1967451	0.3934903	LUAD	TCGA-55-6981-01	TCGA-55-6981-01A-11D-1943-01	187	LUAD	0.3433142	11	10	21	-0.2717	-0.2717	0.3684022	0.24	3.8508604896664	0.49	0.27	NA	NA	NA	NA	NA	NA
5	2	0	12	TCGA-55-6980-01A-11D-1945-08	74	60	0.169697	0.3393939	LUAD	TCGA-55-6980-01	TCGA-55-6980-01A-11D-1943-01	132	LUAD	0.4226531	9	7	16	-0.3425	-0.3425	0.3810235	0.27	2.56834466455313	0.42	0.32	NA	NA	NA	NA	NA	NA
11	2	2	86	TCGA-55-6979-01A-11D-1945-08	78	61	0.1875	0.375	LUAD	TCGA-55-6979-01	TCGA-55-6979-01A-11D-1943-01	203	LUAD	0.1974991	9	3	12	-0.15	-0.15	0.375	0.34	1.75922726689646	0.47	0.19	NA	NA	NA	NA	NA	NA
5	3	0	29	TCGA-55-6978-01A-11D-1945-08	74	49	0.1585366	0.3170732	LUAD	TCGA-55-6978-01	TCGA-55-6978-01A-11D-1943-01	208	LUAD	0.2349611	2	1	3	-0.1803	-0.1803	0.2760171	0.3	1.76030346900255	0.45	0.23	NA	NA	NA	NA	NA	NA
13	3	1	115	TCGA-55-6975-01A-11D-1945-08	57	69	0.2376043	0.4752086	LUAD	TCGA-55-6975-01	TCGA-55-6975-01A-11D-1943-01	237	LUAD	0.3958601	13	2	15	-0.3182	-0.3182	0.4355344	0.45	1.59383199585512	0.51	NA	NA	NA	NA	NA	NA	NA
21	6	6	443	TCGA-55-6972-01A-11D-1945-08	46	63.5	0.4041703	0.8083405	LUAD	TCGA-55-6972-01	TCGA-55-6972-01A-11D-1943-01	341	LUAD	0.8325182	13	10	23	-0.7766	-0.7766	0.8204294	0.66	3.78926652217349	0.84	0.91	NA	NA	NA	NA	NA	NA
7	1	0	93	TCGA-55-6971-01A-11D-1945-08	70	67	0.1860465	0.372093	LUAD	TCGA-55-6971-01	TCGA-55-6971-01A-11D-1943-01	286	LUAD	0.2209587	12	2	14	-0.1689	-0.1689	0.2965259	0.25	3.22618569650767	0.49	0.23	NA	NA	NA	NA	NA	NA
18	6	3	340	TCGA-55-6970-01A-11D-1945-08	57	66	0.3090909	0.6181818	LUAD	TCGA-55-6970-01	TCGA-55-6970-01A-11D-1943-01	175	LUAD	0.05913469	0	14	14	-0.0433	-0.0433	0.6181818	0.29	3.94409135612016	0.55	0.56	NA	NA	NA	NA	NA	NA
28	8	4	523	TCGA-55-6969-01A-11D-1945-08	67	104	0.2051282	0.4102564	LUAD	TCGA-55-6969-01	TCGA-55-6969-01A-11D-1943-01	393	LUAD	0.2334923	5	6	11	-0.1791	-0.1791	0.3218744	0.24	2.82459571618251	0.44	NA	NA	NA	NA	NA	NA	NA
17	7	7	772	TCGA-55-6968-01A-11D-1945-08	55	45	0.3043478	0.6086957	LUAD	TCGA-55-6968-01	TCGA-55-6968-01A-11D-1943-01	469	LUAD	0.6439598	15	2	17	-0.5606	-0.5606	0.6263277	0.59	1.65497227030332	0.6	NA	NA	NA	NA	NA	NA	NA
15	3	1	149	TCGA-55-6712-01A-11D-1855-08	55.5	72.5	0.2	0.4	LUAD	TCGA-55-6712-01	TCGA-55-6712-01A-11D-1854-01	245	LUAD	0.3083865	7	8	15	-0.2416	-0.2416	0.3541932	0.31	2.72725440184987	0.52	0.29	NA	NA	NA	NA	NA	NA
10	2	3	195	TCGA-55-6642-01A-11D-1855-08	67	62	0.2276878	0.4553756	LUAD	TCGA-55-6642-01	TCGA-55-6642-01A-11D-1854-01	245	LUAD	0.1825697	14	4	18	-0.1381	-0.1381	0.4553756	0.29	3.13270993576662	0.59	0.36	NA	NA	NA	NA	NA	NA
2	1	0	39	TCGA-55-6543-01A-11D-1753-08	60	39	0.2867157	0.5734314	LUAD	TCGA-55-6543-01	TCGA-55-6543-01A-11D-1752-01	78	LUAD	0.5824496	1	10	11	-0.4966	-0.4966	0.5779405	0.59	2.28414290053682	0.66	0.65	NA	NA	NA	NA	NA	NA
27	5	15	894	TCGA-55-5899-01A-11D-1625-08	50	44	0.3636364	0.7272727	LUAD	TCGA-55-5899-01	TCGA-55-5899-01A-11D-1624-01	409	LUAD	0.5939967	19	7	26	-0.5084	-0.5084	0.6606347	0.64	2.82586516820239	0.69	NA	NA	NA	NA	NA	NA	NA
13	2	10	348	TCGA-55-1596-01A-01W-0928-08	113	107	0.3524752	0.7049505	LUAD	TCGA-55-1596-01	TCGA-55-1596-01A-01D-0944-01	211	LUAD	0.6930536	18	4	22	-0.6138	-0.6138	0.699002	0.57	3.44973197680779	NA	NA	NA	NA	NA	NA	NA	NA
22	8	5	561	TCGA-55-1595-01A-01D-0969-08	64	110	0.2764853	0.5529705	LUAD	TCGA-55-1595-01	TCGA-55-1595-01A-01D-0944-01	413	LUAD	0.9960412	13	13	26	-0.9943	-0.9943	0.7745059	0.53	3.66586867779853	NA	NA	NA	NA	NA	NA	NA	NA
20	2	2	332	TCGA-55-1594-01A-01D-1040-01	61	65.5	0.3169856	0.6339713	LUAD	TCGA-55-1594-01	TCGA-55-1594-01A-01D-0944-01	253	LUAD	0.5318494	13	14	27	-0.446	-0.446	0.5829103	0.51	3.30243611507699	NA	NA	NA	NA	NA	NA	NA	NA
50	14	10	1038	TCGA-55-1592-01A-01D-0969-08	79	99	0.2857143	0.5714286	LUAD	TCGA-55-1592-01	TCGA-55-1592-01A-01D-0944-01	498	LUAD	0.4754325	14	13	27	-0.3916	-0.3916	0.5234305	0.47	3.10946330389604	NA	NA	NA	NA	NA	NA	NA	NA
30	20	20	1147	TCGA-53-A4EZ-01A-12D-A24P-08	59	55	0.3232323	0.6464646	LUAD	TCGA-53-A4EZ-01	TCGA-53-A4EZ-01A-12D-A24O-01	291	LUAD	0.3358332	16	11	27	-0.2652	-0.2652	0.4911489	0.39	3.02905690154861	0.59	NA	NA	NA	NA	NA	NA	NA
12	4	5	206	TCGA-53-7813-01A-11D-2167-08	74	69	0.2531646	0.5063291	LUAD	TCGA-53-7813-01	TCGA-53-7813-01A-11D-2166-01	182	LUAD	0.4158598	12	3	15	-0.3363	-0.3363	0.4610945	0.37	3.42756876614928	0.63	0.36	NA	NA	NA	NA	NA	NA
22	8	8	474	TCGA-53-7626-01A-12D-2063-08	63	70	0.2256263	0.4512526	LUAD	TCGA-53-7626-01	TCGA-53-7626-01A-12D-2062-01	166	LUAD	0.4671676	16	2	18	-0.3838	-0.3838	0.4592101	0.27	3.43502054946281	0.52	0.42	NA	NA	NA	NA	NA	NA
44	17	21	1608	TCGA-53-7624-01A-11D-2063-08	58	47	0.4117647	0.8235294	LUAD	TCGA-53-7624-01	TCGA-53-7624-01A-11D-2062-01	702	LUAD	1.036938	16	13	29	-1.0543	-1.0543	0.9117647	0.61	2.97041610371523	0.67	NA	NA	NA	NA	NA	NA	NA
21	4	10	591	TCGA-52-7812-01A-11D-2122-08	60	68.5	0.2810744	0.5621489	LUSC	TCGA-52-7812-01	TCGA-52-7812-01A-11D-2121-01	253	LUSC	0.5725898	9	5	14	-0.4866	-0.4866	0.5673693	0.55	1.88703765096955	0.56	NA	NA	NA	NA	NA	NA	NA
7	4	7	230	TCGA-52-7811-01A-11D-2122-08	55	72	0.2622608	0.5245215	LUSC	TCGA-52-7811-01	TCGA-52-7811-01A-11D-2121-01	164	LUSC	0.4183833	7	5	12	-0.3386	-0.3386	0.4714524	0.23	4.38032249412337	0.5	NA	NA	NA	NA	NA	NA	NA
15	7	11	812	TCGA-52-7810-01A-11D-2122-08	47	60	0.3442623	0.6885246	LUSC	TCGA-52-7810-01	TCGA-52-7810-01A-11D-2121-01	460	LUSC	0.8359928	14	17	31	-0.7809	-0.7809	0.7622587	0.47	3.69828190830958	0.63	NA	NA	NA	NA	NA	NA	NA
4	3	0	426	TCGA-52-7809-01A-21D-2122-08	54	58	0.3225806	0.6451613	LUSC	TCGA-52-7809-01	TCGA-52-7809-01A-21D-2121-01	435	LUSC	0.6879706	17	11	28	-0.6082	-0.6082	0.666566	0.51	2.73748054312111	0.59	NA	NA	NA	NA	NA	NA	NA
19	5	12	449	TCGA-52-7622-01A-11D-2122-08	65	62	0.2	0.4	LUSC	TCGA-52-7622-01	TCGA-52-7622-01A-11D-2121-01	250	LUSC	0.3354872	10	5	15	-0.2649	-0.2649	0.3677436	0.43	1.79915558672729	0.52	NA	NA	NA	NA	NA	NA	NA
29	18	19	1240	TCGA-51-6867-01A-11D-2042-08	51	48	0.3890753	0.7781506	LUSC	TCGA-51-6867-01	TCGA-51-6867-01A-11D-2041-01	314	LUSC	0.7352958	18	13	31	-0.6612	-0.6612	0.7567232	0.46	3.03031247067238	0.72	NA	NA	NA	NA	NA	NA	NA
14	7	6	413	TCGA-51-4081-01A-01D-1458-08	75	86.5	0.3915396	0.7830792	LUSC	TCGA-51-4081-01	TCGA-51-4081-01A-01D-1097-01	352	LUSC	0.7690262	15	6	21	-0.7002	-0.7002	0.7760527	0.58	3.433711670018	NA	NA	NA	NA	NA	NA	NA	NA
29	7	6	629	TCGA-51-4080-01A-01D-1458-08	73	54	0.4444444	0.8888889	LUSC	TCGA-51-4080-01	TCGA-51-4080-01A-01D-1097-01	815	LUSC	0.8485913	8	5	13	-0.7966	-0.7966	0.8687401	0.79	1.97427055098993	NA	NA	NA	NA	NA	NA	NA	NA
33	13	12	863	TCGA-51-4079-01A-01D-1458-08	74	98	0.2985075	0.5970149	LUSC	TCGA-51-4079-01	TCGA-51-4079-01A-01D-1097-01	409	LUSC	0.5472364	11	3	14	-0.4612	-0.4612	0.5721256	0.42	3.52560033807628	NA	NA	NA	NA	NA	NA	NA	NA
1	5	0	53	TCGA-50-8460-01A-11D-2323-08	69	65	0.2105263	0.4210526	LUAD	TCGA-50-8460-01	TCGA-50-8460-01A-11D-2322-01	77	LUAD	0.405615	6	3	9	-0.327	-0.327	0.4133338	0.26	3.76014520398694	0.48	NA	NA	NA	NA	NA	NA	NA
8	3	3	113	TCGA-50-8459-01A-11D-2323-08	75	87	0.1666667	0.3333333	LUAD	TCGA-50-8459-01	TCGA-50-8459-01A-11D-2322-01	101	LUAD	0.2651631	3	0	3	-0.2052	-0.2052	0.2992482	0.31	1.88106689501254	0.43	NA	NA	NA	NA	NA	NA	NA
8	5	2	90	TCGA-50-8457-01A-11D-2323-08	60	75	0.2297297	0.4594595	LUAD	TCGA-50-8457-01	TCGA-50-8457-01A-11D-2322-01	51	LUAD	0.2054775	3	4	7	-0.1564	-0.1564	0.3324685	0.41	2.09533773476671	0.54	NA	NA	NA	NA	NA	NA	NA
15	9	9	449	TCGA-50-7109-01A-11D-2036-08	50	51.5	0.265006	0.530012	LUAD	TCGA-50-7109-01	TCGA-50-7109-01A-11D-2035-01	344	LUAD	0.6693787	13	7	20	-0.5879	-0.5879	0.5996954	0.44	2.97746750430509	0.61	0.44	NA	NA	NA	NA	NA	NA
11	4	1	79	TCGA-50-6673-01A-11D-1945-08	64	64	0.25	0.5	LUAD	TCGA-50-6673-01	TCGA-50-6673-01A-11D-1943-01	324	LUAD	0.5043216	14	4	18	-0.4192	-0.4192	0.5021608	0.33	3.99078842077614	0.55	0.35	NA	NA	NA	NA	NA	NA
3	2	0	77	TCGA-50-6597-01A-11D-1855-08	78	80.5	0.2590898	0.5181795	LUAD	TCGA-50-6597-01	TCGA-50-6597-01A-11D-1854-01	461	LUAD	0.4325711	9	18	27	-0.3516	-0.3516	0.4753753	0.59	1.70166267116917	0.61	0.38	NA	NA	NA	NA	NA	NA
6	1	0	77	TCGA-50-6595-01A-12D-1855-08	70	70	0.1801691	0.3603382	LUAD	TCGA-50-6595-01	TCGA-50-6595-01A-12D-1854-01	164	LUAD	0.2178732	5	1	6	-0.1664	-0.1664	0.2891057	0.25	2.23087145160117	0.36	0.18	NA	NA	NA	NA	NA	NA
40	13	13	1042	TCGA-50-6594-01A-11D-1753-08	58	54	0.3846154	0.7692308	LUAD	TCGA-50-6594-01	TCGA-50-6594-01A-11D-1752-01	473	LUAD	0.7590887	16	7	23	-0.6886	-0.6886	0.7641597	0.58	3.65116002703278	0.68	NA	NA	NA	NA	NA	NA	NA
14	8	3	404	TCGA-50-6593-01A-11D-1753-08	71	73	0.2063492	0.4126984	LUAD	TCGA-50-6593-01	TCGA-50-6593-01A-11D-1752-01	207	LUAD	0.3754952	2	17	19	-0.3	-0.3	0.3940968	0.31	2.87908108555363	0.51	0.3	NA	NA	NA	NA	NA	NA
19	9	3	420	TCGA-50-6592-01A-11D-1753-08	65	70	0.2111554	0.4223108	LUAD	TCGA-50-6592-01	TCGA-50-6592-01A-11D-1752-01	465	LUAD	0.3226311	5	13	18	-0.2538	-0.2538	0.3724709	0.24	3.18094911252198	0.46	NA	NA	NA	NA	NA	NA	NA
5	7	3	76	TCGA-50-6591-01A-11D-1753-08	50	64	0.3243243	0.6486486	LUAD	TCGA-50-6591-01	TCGA-50-6591-01A-11D-1752-01	625	LUAD	0.5270586	14	15	29	-0.4413	-0.4413	0.5878536	0.8	4.44070031991746	0.86	NA	NA	NA	NA	NA	NA	NA
57	13	18	1325	TCGA-50-6590-01A-12D-1855-08	60	72	0.2407407	0.4814815	LUAD	TCGA-50-6590-01	TCGA-50-6590-01A-12D-1854-01	233	LUAD	0.1947483	7	9	16	-0.1478	-0.1478	0.4814815	0.24	2.96881957066311	0.5	NA	NA	NA	NA	NA	NA	NA
40	13	20	1172	TCGA-50-5946-01A-11D-1753-08	58	65	0.2631579	0.5263158	LUAD	TCGA-50-5946-01	TCGA-50-5946-01A-11D-1752-01	338	LUAD	0.5450193	5	17	22	-0.459	-0.459	0.5356676	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA
5	3	1	132	TCGA-50-5944-01A-11D-1753-08	55	50	0.2878788	0.5757576	LUAD	TCGA-50-5944-01	TCGA-50-5944-01A-11D-1752-01	524	LUAD	0.5426979	7	12	19	-0.4567	-0.4567	0.5592277	0.59	3.5090902427119	0.64	0.57	NA	NA	NA	NA	NA	NA
3	2	1	40	TCGA-50-5942-01A-21D-1753-08	65	75.5	0.2215409	0.4430818	LUAD	TCGA-50-5942-01	TCGA-50-5942-01A-21D-1752-01	88	LUAD	0.7592607	2	0	2	-0.6888	-0.6888	0.6011712	0.71	1.94877600058197	0.52	0.69	NA	NA	NA	NA	NA	NA
29	10	4	451	TCGA-50-5941-01A-11D-1753-08	76	67	0.1865976	0.3731952	LUAD	TCGA-50-5941-01	TCGA-50-5941-01A-11D-1752-01	322	LUAD	0.4849137	5	8	13	-0.4006	-0.4006	0.4290544	0.25	3.23118576036899	0.48	0.23	NA	NA	NA	NA	NA	NA
7	4	2	109	TCGA-50-5939-01A-11D-1625-08	53.5	57.5	0.1989583	0.3979167	LUAD	TCGA-50-5939-01	TCGA-50-5939-01A-11D-1624-01	164	LUAD	0.3419356	12	0	12	-0.2705	-0.2705	0.3699262	0.38	1.73033529415358	0.49	0.33	NA	NA	NA	NA	NA	NA
9	5	0	192	TCGA-50-5936-01A-11D-1625-08	48	50.5	0.3103448	0.6206897	LUAD	TCGA-50-5936-01	TCGA-50-5936-01A-11D-1624-01	201	LUAD	0.5311368	19	1	20	-0.4453	-0.4453	0.5759132	0.42	3.23458318270391	0.53	0.44	NA	NA	NA	NA	NA	NA
